category,group,image_path,score
handbag,group_a40babc9,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_a40babc9/image_1.jpg,85.0
handbag,group_a40babc9,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_a40babc9/image_2.jpg,75.0
handbag,group_4e7d5270,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_4e7d5270/image_1.jpg,75.0
handbag,group_4e7d5270,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_4e7d5270/image_2.jpg,85.0
handbag,group_000000054399,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_000000054399/image_1.jpg,65.0
handbag,group_000000054399,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_000000054399/image_2.jpg,80.0
handbag,group_000000054399,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_000000054399/image_3.jpg,50.0
handbag,group_000000054399,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_000000054399/image_4.jpg,75.0
handbag,group_000000054399,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_000000054399/image_5.jpg,85.0
handbag,group_115bc4f2,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_115bc4f2/image_1.jpg,85.0
handbag,group_115bc4f2,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_115bc4f2/image_2.jpg,90.0
handbag,group_63123026,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_63123026/image_1.jpg,90.0
handbag,group_63123026,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_63123026/image_2.jpg,90.0
handbag,group_f2040929,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_f2040929/image_1.jpg,85.0
handbag,group_f2040929,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_f2040929/image_2.jpg,80.0
handbag,group_f2040929,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_f2040929/image_3.jpg,75.0
handbag,group_f2040929,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_f2040929/image_4.jpg,85.0
handbag,group_623093aa,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_623093aa/image_1.jpg,75.0
handbag,group_623093aa,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_623093aa/image_2.jpg,85.0
handbag,group_9befdf8d,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_9befdf8d/image_1.jpg,85.0
handbag,group_9befdf8d,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_9befdf8d/image_2.jpg,75.0
handbag,group_000000293027,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_000000293027/image_1.jpg,45.0
handbag,group_000000293027,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_000000293027/image_2.jpg,40.0
handbag,group_999327dc,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_999327dc/image_1.jpg,85.0
handbag,group_999327dc,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_999327dc/image_2.jpg,90.0
handbag,group_511676,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_511676/image_1.jpg,20.0
handbag,group_511676,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_511676/image_2.jpg,85.0
handbag,group_511676,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_511676/image_3.jpg,20.0
handbag,group_511676,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_511676/image_4.jpg,20.0
handbag,group_eca34c67,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_eca34c67/image_1.jpg,90.0
handbag,group_eca34c67,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_eca34c67/image_2.jpg,90.0
handbag,group_eca34c67,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_eca34c67/image_3.jpg,90.0
handbag,group_fb79a262,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_fb79a262/image_1.jpg,75.0
handbag,group_fb79a262,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_fb79a262/image_2.jpg,85.0
handbag,group_50f47b14,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_50f47b14/image_1.jpg,80.0
handbag,group_50f47b14,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_50f47b14/image_2.jpg,90.0
handbag,group_3a30d23f,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_3a30d23f/image_1.jpg,75.0
handbag,group_3a30d23f,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_3a30d23f/image_2.jpg,85.0
handbag,group_000000214326,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_000000214326/image_1.jpg,20.0
handbag,group_000000214326,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_000000214326/image_2.jpg,35.0
handbag,group_78aee99c,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_78aee99c/image_1.jpg,85.0
handbag,group_78aee99c,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_78aee99c/image_2.jpg,90.0
handbag,group_07ba3473,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_07ba3473/image_1.jpg,75.0
handbag,group_07ba3473,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_07ba3473/image_2.jpg,85.0
handbag,group_b962e110,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_b962e110/image_1.jpg,85.0
handbag,group_b962e110,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_b962e110/image_2.jpg,90.0
handbag,group_b962e110,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_b962e110/image_3.jpg,90.0
handbag,group_7d7436cc,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_7d7436cc/image_1.jpg,95.0
handbag,group_7d7436cc,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_7d7436cc/image_2.jpg,95.0
handbag,group_532998,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_532998/image_1.jpg,55.0
handbag,group_532998,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_532998/image_2.jpg,65.0
handbag,group_72d88599,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_72d88599/image_1.jpg,85.0
handbag,group_72d88599,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_72d88599/image_2.jpg,90.0
handbag,group_6ae0bb76,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_6ae0bb76/image_1.jpg,85.0
handbag,group_6ae0bb76,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_6ae0bb76/image_2.jpg,90.0
handbag,group_580286,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_580286/image_1.jpg,30.0
handbag,group_580286,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_580286/image_2.jpg,30.0
handbag,group_000000552289,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_000000552289/image_1.jpg,85.0
handbag,group_000000552289,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_000000552289/image_2.jpg,10.0
handbag,group_000000552289,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_000000552289/image_3.jpg,90.0
handbag,group_3e04823b,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_3e04823b/image_1.jpg,85.0
handbag,group_3e04823b,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_3e04823b/image_2.jpg,80.0
handbag,group_000000553378,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_000000553378/image_1.jpg,95.0
handbag,group_000000553378,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_000000553378/image_2.jpg,85.0
handbag,group_000000553378,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_000000553378/image_3.jpg,80.0
handbag,group_000000553378,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_000000553378/image_4.jpg,70.0
handbag,group_000000553378,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_000000553378/image_5.jpg,75.0
handbag,group_000000553378,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_000000553378/image_6.jpg,90.0
handbag,group_2b715b56,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_2b715b56/image_1.jpg,85.0
handbag,group_2b715b56,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_2b715b56/image_2.jpg,75.0
handbag,group_2b715b56,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_2b715b56/image_3.jpg,65.0
handbag,group_2b715b56,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_2b715b56/image_4.jpg,90.0
refrigerator,group_520696,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_520696/image_1.jpg,85.0
refrigerator,group_520696,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_520696/image_2.jpg,60.0
refrigerator,group_520696,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_520696/image_3.jpg,65.0
refrigerator,group_362371,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_362371/image_1.jpg,10.0
refrigerator,group_362371,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_362371/image_2.jpg,20.0
refrigerator,group_362371,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_362371/image_3.jpg,90.0
refrigerator,group_416841,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_416841/image_1.jpg,95.0
refrigerator,group_416841,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_416841/image_2.jpg,25.0
refrigerator,group_55521,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_55521/image_1.jpg,25.0
refrigerator,group_55521,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_55521/image_2.jpg,30.0
refrigerator,group_384957,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_384957/image_1.jpg,60.0
refrigerator,group_384957,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_384957/image_2.jpg,55.0
refrigerator,group_495980,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_495980/image_1.jpg,20.0
refrigerator,group_495980,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_495980/image_2.jpg,40.0
refrigerator,group_131113,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_131113/image_1.jpg,65.0
refrigerator,group_131113,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_131113/image_2.jpg,80.0
refrigerator,group_321223,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_321223/image_1.jpg,85.0
refrigerator,group_321223,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_321223/image_2.jpg,45.0
refrigerator,group_321223,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_321223/image_3.jpg,80.0
refrigerator,group_531944,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_531944/image_1.jpg,45.0
refrigerator,group_531944,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_531944/image_2.jpg,50.0
refrigerator,group_87126,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_87126/image_1.jpg,90.0
refrigerator,group_87126,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_87126/image_2.jpg,75.0
refrigerator,group_421406,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_421406/image_1.jpg,40.0
refrigerator,group_421406,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_421406/image_2.jpg,65.0
refrigerator,group_421406,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_421406/image_3.jpg,85.0
refrigerator,group_30cdde5a,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_30cdde5a/image_1.jpg,45.0
refrigerator,group_30cdde5a,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_30cdde5a/image_2.jpg,65.0
refrigerator,group_434923,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_434923/image_1.jpg,75.0
refrigerator,group_434923,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_434923/image_2.jpg,85.0
refrigerator,group_d06c982b,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_d06c982b/image_1.jpg,85.0
refrigerator,group_d06c982b,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_d06c982b/image_2.jpg,90.0
refrigerator,group_3e1ed869,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_3e1ed869/image_1.jpg,85.0
refrigerator,group_3e1ed869,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_3e1ed869/image_2.jpg,70.0
refrigerator,group_28039142,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_28039142/image_1.jpg,85.0
refrigerator,group_28039142,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_28039142/image_2.jpg,80.0
refrigerator,group_572754,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_572754/image_1.jpg,30.0
refrigerator,group_572754,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_572754/image_2.jpg,50.0
microwave,group_000000229787,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_000000229787/image_1.jpg,30.0
microwave,group_000000229787,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_000000229787/image_2.jpg,40.0
microwave,group_000000229787,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_000000229787/image_3.jpg,60.0
microwave,group_000000229787,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_000000229787/image_4.jpg,85.0
microwave,group_342988,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_342988/image_1.jpg,85.0
microwave,group_342988,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_342988/image_2.jpg,10.0
microwave,group_fc618d7e,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_fc618d7e/image_1.jpg,85.0
microwave,group_fc618d7e,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_fc618d7e/image_2.jpg,70.0
microwave,group_317798,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_317798/image_1.jpg,85.0
microwave,group_317798,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_317798/image_2.jpg,60.0
microwave,group_202842,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_202842/image_1.jpg,75.0
microwave,group_202842,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_202842/image_2.jpg,65.0
microwave,group_15c73459,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_15c73459/image_1.jpg,85.0
microwave,group_15c73459,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_15c73459/image_2.jpg,70.0
microwave,group_cfb866be,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_cfb866be/image_1.jpg,65.0
microwave,group_cfb866be,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_cfb866be/image_2.jpg,75.0
microwave,group_000000270179,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_000000270179/image_1.jpg,45.0
microwave,group_000000270179,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_000000270179/image_2.jpg,55.0
microwave,group_365582,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_365582/image_1.jpg,55.0
microwave,group_365582,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_365582/image_2.jpg,65.0
microwave,group_365582,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_365582/image_3.jpg,85.0
microwave,group_307025,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_307025/image_1.jpg,5.0
microwave,group_307025,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_307025/image_2.jpg,75.0
microwave,group_8ea94996,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_8ea94996/image_1.jpg,85.0
microwave,group_8ea94996,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_8ea94996/image_2.jpg,75.0
